name,group,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D923,0,0,0,0.986936936937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923
"windows, subject, organization, apr, date, path, writes, lines, newsgroups, gmt",D924,0,0,0,0,0,0,0.314981586561,0,0,0.675685080106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990614886731,0,0,0,0,925
"file, lines, date, path, apr, max, newsgroups, organization, subject, windows",D926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984153005464,0,926
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D927,0,0,0,0,0.172528468606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184440970929,0.0958821573942,0,0,0,0.545276552819,0,0,927
"would, apr, writes, path, organization, newsgroups, lines, date, article, subject",D928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990614886731,0,0,0,0,0,0,0,0,0,0,0,928
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,929
"max, b8f, a86, 1d9, 7ey, giz, 6um, qax, 7kn, 7ez",D930,0,0,0,0,0,0,0,0,0,0,0,0.999238845144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930
"file, lines, path, date, god, max, apr, newsgroups, organization, subject",D931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472377548395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503061048097,0,931
"organization, date, subject, apr, lines, path, gmt, newsgroups, windows, references",D932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991131498471,0,0,0,932
"max, files, windows, b8f, one, organization, lines, gmt, a86, newsgroups",D933,0,0.433911225657,0,0,0,0,0.204470850223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342052706728,0,0,0,0,0,0,0,0,0,933
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D934,0,0,0,0,0,0,0,0,0,0.987111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934
"organization, date, subject, news, apr, lines, path, gmt, writes, windows",D935,0.517987445988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231221323846,0,0,0,0,0,0,0,0,0,0.245790702608,0,0,0,935
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989605734767,0,0,0,0,0,936
"would, apr, writes, path, organization, newsgroups, lines, date, article, subject",D937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989377289377,0,0,0,0,0,0,0,0,0,0,0,937
"windows, date, path, organization, lines, subject, apr, newsgroups, references, gmt",D938,0.158919007588,0,0,0.832672584003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D939,0,0,0,0,0.979432624113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939
"jehovah, one, gmt, references, writes, mouse, windows, jesus, subject, apr",D940,0,0,0,0,0.144591586987,0,0,0,0,0,0,0,0,0,0.0209405622114,0,0,0,0,0,0,0.781288386406,0.0328954777089,0,0,0.0134609653345,0,0,0,0,940
"a86, b8f, max, lines, date, apr, references, newsgroups, organization, subject",D941,0,0,0,0,0,0,0,0,0.992447916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941
"max, windows, date, b8f, god, newsgroups, lines, one, apr, path",D942,0,0,0,0.390615345741,0,0,0,0,0,0,0,0,0.5950256799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942
"max, a86, b8f, 1d9, lines, apr, newsgroups, subject, date, organization",D943,0,0,0,0,0,0.751426942682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709615225017,0,0.169278201483,0,0,0,0,0,943
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D944,0,0,0,0,0.985784313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944
"windows, organization, apr, writes, lines, newsgroups, date, path, mouse, subject",D945,0,0,0,0,0.195552368031,0,0,0,0.309499191346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487053703781,0,0,0,0,0,0,0,945
"apr, god, lines, path, organization, subject, windows, jesus, date, gmt",D946,0,0,0,0.351170428201,0,0,0,0,0,0,0,0,0,0,0.639305762275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D947,0,0,0,0,0,0,0,0,0,0.977519379845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947
"max, b8f, a86, 1d9, lines, giz, writes, god, apr, newsgroups",D948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97672767422,0,0,0,0,0,0,0,0.0206056591129,0,0,948
"file, would, apr, writes, organization, path, newsgroups, lines, date, article",D949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873287117475,0,0,0,0,0.12112406017,0,0,0,0,0,0,0,0,0,0,0,949
"writes, file, article, apr, lines, newsgroups, organization, date, subject, path",D950,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65788835355,0,0,0,0,0,0,0,0,0,0,0.329148683487,0,0,0,0,0,950
"lines, path, one, references, writes, apr, god, article, newsgroups, subject",D951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850094590794,0,0,0.142887865346,0,0,951
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D952,0,0,0,0.985353535354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952
"organization, date, subject, lines, apr, path, gmt, windows, newsgroups, references",D953,0,0,0,0.952228932559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125298028096,0,0.0329627836182,0,0,0,953
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D954,0,0,0,0,0,0,0,0,0,0.986757990868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D955,0,0,0,0.992266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955
"windows, subject, apr, newsgroups, lines, path, would, organization, date, god",D956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14570107563,0,0,0,0,0,0,0,0,0,0,0,0.845237435697,0,0,0,0,956
"organization, apr, one, newsgroups, path, gmt, subject, jesus, lines, date",D957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987445887446,0,0,0,0,0,0,957
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992140921409,0,0,0,0,0,0,0,958
"max, b8f, windows, lines, organization, a86, newsgroups, apr, path, date",D959,0,0,0,0.295024431842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692012605195,0,0,0,0,0,0,0,0,0,959
"windows, date, references, gmt, max, b8f, god, newsgroups, lines, one",D960,0,0,0,0.647028354523,0,0,0,0,0,0,0,0,0.341449011732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960
"newsgroups, windows, gmt, organization, apr, lines, subject, writes, date, path",D961,0,0,0,0,0,0,0.441828926408,0,0,0,0,0,0,0,0,0,0.546648439847,0,0,0,0,0,0,0,0,0,0,0,0,0,961
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D962,0,0,0,0,0,0,0.982738095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962
"organization, date, subject, lines, apr, path, gmt, windows, references, newsgroups",D963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154987795879,0,0,0,0.0820518371646,0.741531795528,0,0,0,963
"writes, god, apr, article, newsgroups, subject, would, windows, date, organization",D964,0,0,0,0,0,0,0,0,0.294280967275,0,0,0,0,0.126792434917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575593264474,0,0,964
"max, b8f, a86, lines, apr, 1d9, newsgroups, date, organization, subject",D965,0,0,0,0.39393596421,0.249234855075,0,0,0,0,0,0,0,0,0,0,0,0.0176151621847,0,0,0.166758013634,0,0,0,0,0.168468764068,0,0,0,0,0,965
"gmt, one, references, writes, lines, file, organization, apr, newsgroups, date",D966,0,0,0,0,0.858492754934,0,0,0,0,0,0,0,0,0.132702213619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D967,0,0,0,0.984408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967
"max, image, writes, jpeg, gmt, article, file, windows, subject, apr",D968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343091737587,0,0,0,0.514254772497,0,0,0,0,0,0,0,0.133179805706,0,0,0,0,968
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D969,0,0.99456928839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D970,0,0,0,0.995955369596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970
"references, gmt, windows, subject, newsgroups, lines, apr, path, would, date",D971,0,0,0,0.597197883436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387501570116,0,0,0,0,971
"windows, subject, gmt, lines, apr, newsgroups, path, would, date, organization",D972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44810468374,0,0,0,0,0,0,0,0,0.547923685054,0,0,0,0,972
"organization, apr, one, newsgroups, path, gmt, subject, jesus, lines, date",D973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988353413655,0,0,0,0,0,0,973
"max, b8f, a86, apr, path, gmt, 1d9, one, references, lines",D974,0,0,0,0,0.519235821904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472279329611,0,0,0,0,0,0,0,0,0,0,974
"max, b8f, a86, 1d9, lines, giz, newsgroups, subject, date, organization",D975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984153005464,0,0,0,0,0,0,0,0,0,0,975
"writes, gmt, windows, subject, newsgroups, lines, apr, path, would, date",D976,0,0,0,0,0,0,0,0,0,0.846395546644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142876484007,0,0,0,0,976
"windows, writes, lines, apr, newsgroups, date, organization, path, mouse, subject",D977,0,0,0,0,0,0,0,0.25945902117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736355627559,0,0,0,0,0,0,0,977
"max, references, newsgroups, lines, apr, path, date, organization, subject, windows",D978,0,0,0,0.561094138759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432641879138,978
"b8f, a86, windows, max, lines, date, newsgroups, apr, references, organization",D979,0,0,0,0.342269865508,0,0,0,0,0.636024708135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D980,0,0,0,0.986384976526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D981,0,0,0,0.988211382113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981
"one, path, gmt, writes, jesus, lines, god, newsgroups, apr, article",D982,0,0,0,0.0369083068318,0,0,0,0,0,0.170482461282,0,0,0,0,0,0,0.0676718092713,0,0,0,0,0,0,0.448211667268,0,0,0,0.275296367125,0,0,982
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986936936937,0,0,0,0,983
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D984,0,0,0,0,0,0,0.980666666661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985
"max, god, files, a86, writes, organization, date, subject, jehovah, would",D986,0,0.640057327209,0,0.019045066253,0,0,0,0,0,0,0,0,0,0,0,0,0.152707713258,0,0,0,0,0.111086522378,0,0,0,0,0.0727524248408,0,0,0,986
"god, references, newsgroups, windows, gmt, lines, apr, organization, subject, writes",D987,0,0,0,0.755431851162,0,0,0.175786870598,0,0,0,0,0,0,0,0,0,0.0635487201003,0,0,0,0,0,0,0,0,0,0,0,0,0,987
"apr, god, path, subject, jesus, references, max, image, newsgroups, lines",D988,0,0,0,0.234603032834,0,0,0,0,0,0,0,0,0,0,0.676569723934,0,0,0.0772887816943,0,0,0,0,0,0,0,0,0,0,0,0,988
"file, lines, date, path, max, organization, apr, newsgroups, subject, windows",D989,0,0,0,0,0.131409364276,0,0,0,0,0,0,0,0,0.175342403897,0,0,0.132761455588,0,0,0,0,0,0,0,0,0,0,0.013810339268,0.544623891815,0,989
"max, windows, gmt, writes, b8f, lines, organization, a86, apr, newsgroups",D990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541987163577,0,0,0,0.42067950309,0,0,0,0,0,0,0,0,0,990
"max, b8f, a86, 1d9, lines, giz, newsgroups, subject, date, organization",D991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985784313725,0,0,0,0,0,0,0,0,0,0,991
"file, lines, date, path, apr, max, newsgroups, organization, subject, windows",D992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114151107183,0,0,0,0.875919814803,0,992
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D993,0,0,0,0,0,0,0.987916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993
"max, god, files, windows, date, subject, a86, newsgroups, one, path",D994,0,0.990136054422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994
"max, lines, newsgroups, organization, apr, date, path, subject, windows, gmt",D995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975213675214,995
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990965732087,0,0,996
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D997,0,0,0,0,0,0,0.993095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997
"windows, path, date, lines, organization, subject, newsgroups, apr, references, gmt",D998,0,0,0,0.983615819209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998
"file, lines, path, date, max, newsgroups, apr, organization, subject, windows",D999,0,0,0,0.238198718387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741060540872,0,999
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D1000,0,0,0,0,0,0,0.980272108844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000
"max, b8f, a86, 1d9, 7ey, giz, 6um, qax, 7kn, 7ez",D1001,0,0,0,0,0,0,0,0,0,0,0,0.999356841872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001
"organization, date, subject, apr, lines, path, gmt, windows, references, newsgroups",D1002,0,0,0.285059320799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705218456978,0,0,0,1002
"newsgroups, apr, references, god, lines, path, organization, subject, windows, jesus",D1003,0,0,0,0.514630653776,0,0,0,0,0,0,0,0,0,0,0.474882454838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003
"max, b8f, a86, 1d9, giz, writes, windows, subject, lines, apr",D1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315862736074,0,0,0.550341784546,0,0.0256420413188,0,0,0,0.106281587809,0,0,0,0,1004
"newsgroups, windows, gmt, apr, lines, organization, subject, writes, date, path",D1005,0,0,0,0,0,0,0,0,0.323936588794,0,0,0,0,0,0,0,0.664952300095,0,0,0,0,0,0,0,0,0,0,0,0,0,1005
"max, b8f, lines, organization, a86, apr, newsgroups, date, path, subject",D1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981045751634,0,0,0,0,0,0,0,0,0,1006
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D1007,0,0,0,0,0.976984126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007
"max, a86, windows, b8f, 1d9, newsgroups, lines, subject, path, organization",D1008,0,0,0,0,0,0.989138576779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008
"max, lines, newsgroups, organization, apr, date, path, subject, windows, gmt",D1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990880503144,1009
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985128205128,0,0,0,0,0,1010
"gmt, windows, b8f, a86, max, references, organization, writes, lines, apr",D1011,0,0,0.0828159417868,0.0688070692109,0,0,0,0,0.164453639053,0,0,0,0,0,0,0,0.562904056966,0,0,0,0,0,0.118486364918,0,0,0,0,0,0,0,1011
"would, max, lines, newsgroups, date, path, subject, writes, one, gmt",D1012,0,0,0.991737891738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991049382716,0,0,0,0,1013
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994746376812,0,0,0,0,0,0,0,1014
"organization, apr, newsgroups, date, path, subject, gmt, lines, one, references",D1015,0,0,0,0,0.979861111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015
"writes, lines, file, apr, newsgroups, organization, date, path, article, subject",D1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988353413655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016
"windows, gmt, writes, lines, apr, newsgroups, date, organization, subject, path",D1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660912857897,0,0,0,0,0,0,0,0.335149026773,0,0,0,0,0,1017
"max, god, files, a86, one, organization, date, subject, lines, apr",D1018,0,0.782109487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203531538641,0,0,0,1018
"would, max, writes, one, windows, date, path, organization, lines, subject",D1019,0,0,0.857593360802,0.134147049262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D1020,0,0,0,0,0,0,0.985353535354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976422764228,0,0,0,0,0,0,0,0,0,0,0,0,0,1021
"newsgroups, windows, gmt, lines, subject, apr, organization, writes, path, date",D1022,0,0,0,0,0,0.249164854341,0,0,0,0,0,0,0,0,0,0,0.739020799667,0,0,0,0,0,0,0,0,0,0,0,0,0,1022
"newsgroups, windows, gmt, apr, lines, organization, subject, writes, path, date",D1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26031672383,0,0.729858714766,0,0,0,0,0,0,0,0,0,0,0,0,0,1023
"max, b8f, a86, 1d9, 7ey, giz, 6um, qax, 7kn, 7ez",D1024,0,0,0,0,0,0,0,0,0,0,0,0.999507054224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992892156863,0,0,0,0,0,0,0,1025
"path, lines, gmt, writes, god, newsgroups, apr, article, subject, would",D1026,0,0,0,0,0,0,0,0,0,0.942726286592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535700097038,0,0,1026
"max, a86, b8f, 1d9, windows, newsgroups, know, lines, subject, apr",D1027,0,0,0,0,0,0.656584438174,0,0.340452598863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027
"windows, subject, apr, path, date, organization, writes, newsgroups, lines, gmt",D1028,0,0,0,0,0,0,0,0,0,0.983040935673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986936936937,0,0,0,0,1029
"b8f, a86, max, lines, date, organization, apr, references, newsgroups, subject",D1030,0,0,0,0,0,0,0.323055418576,0,0.664331968811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030
"gmt, windows, writes, newsgroups, lines, apr, path, date, organization, mouse",D1031,0,0,0,0.0665156028471,0,0,0.0794488558004,0,0,0,0,0,0,0,0,0,0.710800405786,0,0,0,0,0,0.140025259024,0,0,0,0,0,0,0,1031
"windows, jehovah, would, references, newsgroups, one, apr, path, organization, gmt",D1032,0,0,0,0.336204104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608852286072,0,0.0485150375933,0,0,0,0,0,0,1032
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979861111111,0,0,1033
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992447916667,0,0,0,0,0,0,0,1034
"windows, organization, writes, lines, apr, newsgroups, date, path, mouse, subject",D1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286072442726,0.709665761231,0,0,0,0,0,0,0,1035
"max, b8f, a86, 1d9, lines, giz, newsgroups, subject, date, organization",D1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986190476189,0,0,0,0,0,0,0,0,0,0,1036
"god, files, date, one, max, a86, windows, 1d9, b8f, organization",D1037,0,0.717491911289,0,0,0,0.27498120699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037
"would, apr, writes, path, organization, newsgroups, lines, date, article, subject",D1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991594202898,0,0,0,0,0,0,0,0,0,0,0,1038
"max, image, jpeg, file, organization, date, subject, one, apr, lines",D1039,0,0,0,0,0.158631181569,0.0240867766791,0,0,0,0,0,0,0,0,0,0,0.0807657686959,0.616813566382,0,0,0,0,0,0,0,0,0.116829143456,0,0,0,1039
"max, a86, b8f, 1d9, windows, subject, apr, path, date, organization",D1040,0,0,0,0,0,0.707659195772,0,0,0,0.27881423418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040
"windows, gmt, writes, lines, apr, newsgroups, date, organization, subject, path",D1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777963696665,0,0,0,0,0,0,0,0.213231271888,0,0,0,0,0,1041
"newsgroups, windows, gmt, lines, apr, organization, subject, writes, date, path",D1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97803030303,0,0,0,0,0,0,0,0,0,0,0,0,0,1042
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981045751634,0,0,1043
"organization, apr, one, newsgroups, path, gmt, subject, jesus, lines, date",D1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978518518518,0,0,0,0,0,0,1044
"references, gmt, windows, writes, newsgroups, lines, apr, path, date, organization",D1045,0,0,0,0.835080837049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155678238859,0,0,0,0,0,0,0,1045
"windows, subject, lines, apr, newsgroups, path, organization, would, date, god",D1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993842887473,0,0,0,0,1046
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D1047,0,0,0.19164007991,0,0,0,0.801787150137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047
"one, references, windows, newsgroups, organization, apr, lines, know, date, path",D1048,0,0,0,0,0.62283448771,0,0,0.343832178956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048
"apr, lines, newsgroups, date, organization, subject, path, would, one, references",D1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98619047619,0,0,0,0,0,1049
"writes, apr, god, newsgroups, article, subject, organization, would, windows, date",D1050,0,0,0,0,0,0,0.232223467356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752475986196,0,0,1050
"max, files, a86, one, references, windows, subject, newsgroups, lines, apr",D1051,0,0.833265354605,0,0,0,0,0,0,0,0,0,0,0,0,0.0162415680027,0,0,0,0,0,0,0,0,0,0.12317154355,0.0246792574195,0,0,0,0,1051
"path, newsgroups, date, subject, organization, apr, lines, gmt, god, references",D1052,0,0,0,0,0.168094097789,0,0.817975553952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052
